postcode,name,longitude,latitude,state_id
01284,OZAN,4.91667,46.3833,AIN
01123,CORMORANCHE-SUR-SAONE,4.83333,46.2333,AIN
01298,PLAGNE,5.73333,46.1833,AIN
01422,TOSSIAT,5.31667,46.1333,AIN
01309,POUILLAT,5.43333,46.3333,AIN
01421,TORCIEU,5.4,45.9167,AIN
01320,REPLONGES,4.88333,46.3,AIN
01119,CORCELLES,5.58333,46.0333,AIN
01288,PERON,5.93333,46.2,AIN
01319,RELEVANT,4.95,46.0833,AIN
01096,CHAVEYRIAT,5.06667,46.1833,AIN
01431,VAUX-EN-BUGEY,5.35,45.9167,AIN
01228,MAILLAT,5.55,46.1333,AIN
01156,FARAMANS,5.11667,45.9,AIN
01039,BEON,5.75,45.8333,AIN
01339,SAINT-BERNARD,4.73723,45.945,AIN
01329,ROSSILLON,5.6,45.8333,AIN
01304,PONT-D'AIN,5.33333,46.05,AIN
01269,NANTUA,5.61667,46.15,AIN
01094,CHAVANNES-SUR-REYSSOUZE,5,46.4333,AIN
01272,NEUVILLE-LES-DAMES,5,46.1667,AIN
01162,FLAXIEU,5.73333,45.8167,AIN
01187,HOTONNES,5.68333,46,AIN
01386,SAINT-SORLIN-EN-BUGEY,5.36667,45.8833,AIN
01409,SONGIEU,5.7,45.9667,AIN
01453,VIRIEU-LE-PETIT,5.71667,45.9,AIN
01345,SAINT-DENIS-EN-BUGEY,5.33333,45.95,AIN
01088,CHARNOZ-SUR-AIN,5.21667,45.8667,AIN
01099,CHAZEY-SUR-AIN,5.25,45.9,AIN
01233,MARCHAMP,5.55,45.7833,AIN
01138,CULOZ,5.78333,45.85,AIN
01230,MANTENAY-MONTLIN,5.08333,46.4167,AIN
01232,MARBOZ,5.25,46.3333,AIN
01163,FOISSIAT,5.18333,46.3667,AIN
01426,TREFFORT-CUISIAT,5.36834,46.2714,AIN
01193,IZIEU,5.63333,45.65,AIN
01350,SAINT-ETIENNE-DU-BOIS,5.28333,46.2833,AIN
01185,HAUTEVILLE-LOMPNES,5.6,45.9667,AIN
01389,SAINT-TRIVIER-SUR-MOIGNANS,4.9,46.0667,AIN
01293,PEYRIAT,5.51667,46.15,AIN
01155,EVOSGES,5.5,45.9583,AIN
01303,PONCIN,5.4,46.0833,AIN
01129,CRANS,5.21667,45.9667,AIN
01265,MONTREAL-LA-CLUSE,5.57084,46.1867,AIN
01107,CLEYZIEU,5.43333,45.9,AIN
01221,LOMPNIEU,5.65,45.9667,AIN
01447,VILLEREVERSURE,5.38333,46.1833,AIN
01374,SAINT-MARTIN-DU-MONT,5.33333,46.1,AIN
01354,SAINT-GENIS-POUILLY,6.01667,46.25,AIN
01051,BOLOZON,5.48333,46.2,AIN
01115,CONFRANCON,5.06667,46.2667,AIN
01218,LOCHIEU,5.71667,45.9333,AIN
01084,CHANOZ-CHATENAY,5.03333,46.1833,AIN
01444,VILLEBOIS,5.43333,45.85,AIN
01067,CEIGNES,5.5,46.1167,AIN
01348,SAINT-DIDIER-SUR-CHALARONNE,4.81667,46.1667,AIN
01321,REVONNAS,5.33333,46.1667,AIN
01054,BOURG-SAINT-CHRISTOPHE,5.16667,45.8833,AIN
01113,CONDEISSIAT,5.08333,46.1667,AIN
01296,PIRAJOUX,5.3,46.3833,AIN
01074,CHALAMONT,5.16667,46,AIN
01299,LE PLANTAY,5.08333,46.0167,AIN
01434,VERSAILLEUX,5.1,45.9833,AIN
01254,MONTAGNAT,5.28333,46.1667,AIN
01442,VIEU,5.68333,45.9,AIN
01333,SAINT-ANDRE-DE-CORCY,4.95,45.9167,AIN
01062,BRESSOLLES,5.1,45.8667,AIN
01289,PERONNAS,5.2,46.1833,AIN
01110,COLOMIEU,5.61667,45.7333,AIN
01261,MONTHIEUX,4.93333,45.95,AIN
01364,SAINT-JEAN-SUR-REYSSOUZE,5.06667,46.4,AIN
01167,GARNERANS,4.83333,46.2,AIN
01266,MONTREVEL-EN-BRESSE,5.13333,46.3333,AIN
01111,CONAND,5.46667,45.8833,AIN
01077,CHALLES-LA-MONTAGNE,5.46667,46.1333,AIN
01252,MOGNENEINS,4.81667,46.1333,AIN
01420,THOISSEY,4.8,46.1667,AIN
01075,CHALEINS,4.8,46.0333,AIN
01273,NEUVILLE-SUR-AIN,5.36667,46.0833,AIN
01418,THIL,5.01667,45.8167,AIN
01199,JUJURIEUX,5.41667,46.0333,AIN
01279,ONCIEU,5.46667,45.95,AIN
01225,LURCY,4.76667,46.0667,AIN
01027,BALAN,5.1,45.8333,AIN
01008,AMBUTRIX,5.33333,45.9333,AIN
01342,SAINTE-CROIX,5.05195,45.8942,AIN
01047,BLYES,5.25,45.85,AIN
01117,CONZIEU,5.6,45.7333,AIN
01276,NIEVROZ,5.06667,45.8333,AIN
01267,NURIEUX-VOLOGNAT,5.52667,46.1856,AIN
01006,AMBLEON,5.6,45.75,AIN
01378,SAINT-MAURICE-DE-GOURDANS,5.2,45.8167,AIN
01104,CHEZERY-FORENS,5.88333,46.2167,AIN
01396,SAULT-BRENAZ,5.41667,45.85,AIN
01268,MURS-ET-GELIGNIEUX,5.66667,45.6333,AIN
01292,LE PETIT-ABERGEMENT,5.65,46.0333,AIN
01124,CORMOZ,5.23333,46.45,AIN
01372,SAINT-MARTIN-DE-BAVEL,5.68333,45.85,AIN
01388,SAINT-TRIVIER-DE-COURTES,5.08333,46.4667,AIN
01056,BOYEUX-SAINT-JEROME,5.46667,46.0333,AIN
01089,CHATEAU-GAILLARD,5.3,45.9667,AIN
01310,PREMEYZEL,5.65,45.6833,AIN
01013,ARANDAS,5.48333,45.9,AIN
01090,CHATENAY,5.2,46.0333,AIN
01190,INNIMOND,5.56667,45.7833,AIN
01057,BOZ,4.9,46.4,AIN
01064,BRIORD,5.46667,45.7833,AIN
01322,REYRIEUX,4.81667,45.9333,AIN
01240,MATAFELON-GRANGES,5.56667,46.2667,AIN
01150,DROM,5.36667,46.2167,AIN
01091,CHATILLON-EN-MICHAILLE,5.78333,46.1333,AIN
01301,POLLIAT,5.13333,46.25,AIN
01436,VESANCY,6.08333,46.35,AIN
01238,MASSIEUX,4.83333,45.9167,AIN
01343,SAINT-CYR-SUR-MENTHON,4.98333,46.2667,AIN
01404,SERRIERES-SUR-AIN,5.45,46.15,AIN
01277,NIVOLLET-MONTGRIFFON,5.43333,45.9833,AIN
01192,IZERNORE,5.55,46.2167,AIN
01381,SAINT-NIZIER-LE-DESERT,5.15,46.05,AIN
01183,GUEREINS,4.78333,46.1,AIN
01188,ILLIAT,4.88333,46.1833,AIN
01425,LA TRANCLIERE,5.26667,46.1167,AIN
01347,SAINT-DIDIER-DE-FORMANS,4.78333,45.95,AIN
01242,MERIGNAT,5.43333,46.0667,AIN
01349,SAINT-ELOI,5.15,45.9333,AIN
01085,LA CHAPELLE-DU-CHATELARD,5.03333,46.0667,AIN
01361,SAINT-JEAN-DE-NIOST,5.21667,45.8333,AIN
01398,SAVIGNEUX,4.85,46,AIN
01271,NATTAGES,5.76667,45.7333,AIN
01338,SAINT-BENOIT,5.58333,45.7,AIN
01149,DOUVRES,5.36667,45.9833,AIN
01165,FRANCHELEINS,4.8,46.0667,AIN
01148,DORTAN,5.66667,46.3167,AIN
01358,SAINT-GERMAIN-LES-PAROISSES,5.61667,45.7667,AIN
01249,MIRIBEL,4.95306,45.8245,AIN
01205,LANCRANS,5.83333,46.1333,AIN
01153,ECHENEVEX,6.03333,46.3167,AIN
01365,SAINT-JEAN-SUR-VEYLE,4.91667,46.25,AIN
01044,BILLIAT,5.78333,46.0667,AIN
01002,L'ABERGEMENT-DE-VAREY,5.41667,46,AIN
01446,VILLENEUVE,4.83667,46.0212,AIN
01443,VILLARS-LES-DOMBES,5.01667,46,AIN
01417,THEZILLIEU,5.6,45.8833,AIN
01352,SAINT-ETIENNE-SUR-REYSSOUZE,5,46.4,AIN
01411,SOUCLIN,5.41667,45.8667,AIN
01369,SAINT-JUST,5.28,46.1903,AIN
01105,CIVRIEUX,4.88333,45.9167,AIN
01017,ARGIS,5.48333,45.9333,AIN
01415,TALISSIEU,5.71667,45.8667,AIN
01045,BIRIEUX,5.03333,45.95,AIN
01368,SAINT-JULIEN-SUR-VEYLE,4.95,46.2,AIN
01419,THOIRY,5.97973,46.2364,AIN
01203,LAIZ,4.88333,46.25,AIN
01133,CRESSIN-ROCHEFORT,5.76667,45.7667,AIN
01341,SAINT-CHAMP,5.73333,45.7833,AIN
01356,SAINT-GEORGES-SUR-RENON,5.03333,46.1,AIN
01206,LANTENAY,5.53333,46.05,AIN
01433,VERNOUX,5.11667,46.4833,AIN
01122,CORMARANCHE-EN-BUGEY,5.6,45.95,AIN
01353,SAINTE-EUPHEMIE,4.78333,45.9667,AIN
01029,BEAUPONT,5.26667,46.4,AIN
01061,BRENS,5.69473,45.7187,AIN
01317,RAMASSE,5.35,46.2,AIN
01143,DIVONNE-LES-BAINS,6.13333,46.3667,AIN
01209,LEAZ,5.88333,46.1,AIN
01448,VILLES,5.78333,46.0833,AIN
01367,SAINT-JULIEN-SUR-REYSSOUZE,5.11667,46.4,AIN
01182,GROSLEE,5.56667,45.7167,AIN
01429,VANDEINS,5.08333,46.2167,AIN
01432,VERJON,5.35,46.35,AIN
01336,SAINT-ANDRE-SUR-VIEUX-JONC,5.06667,46.15,AIN
01334,SAINT-ANDRE-D'HUIRIAT,4.91667,46.2167,AIN
01180,GRILLY,6.11667,46.3333,AIN
01071,CESSY,6.06667,46.3167,AIN
01280,ORDONNAZ,5.53333,45.8333,AIN
01437,VESCOURS,5.03333,46.4667,AIN
01241,MEILLONNAS,5.35,46.25,AIN
01171,GEOVREISSET,5.6,46.25,AIN
01073,CEYZERIEU,5.73333,45.8333,AIN
01170,BEARD-GEOVREISSIAT,5.56667,46.2,AIN
01066,LA BURBANCHE,5.56667,45.85,AIN
01291,PERREX,4.98333,46.2333,AIN
01445,VILLEMOTIER,5.31667,46.35,AIN
01195,JASSERON,5.33333,46.2167,AIN
01125,CORVEISSIAT,5.48333,46.2333,AIN
01197,JOURNANS,5.33333,46.15,AIN
01402,SERMOYER,4.98333,46.5,AIN
01087,CHARIX,5.68333,46.1833,AIN
01015,ARBIGNIEU,5.65,45.7333,AIN
01214,LEYSSARD,5.46667,46.1667,AIN
01362,SAINT-JEAN-DE-THURIGNEUX,4.88333,45.95,AIN
01166,FRANS,4.78333,45.9833,AIN
01416,TENAY,5.5,45.9167,AIN
01025,BAGE-LA-VILLE,4.95,46.3167,AIN
01263,MONTMERLE-SUR-SAONE,4.76667,46.0833,AIN
01127,COURMANGOUX,5.36667,46.3333,AIN
01028,BANEINS,4.9,46.1167,AIN
01202,LAGNIEU,5.35,45.9,AIN
01024,ATTIGNAT,5.16667,46.2833,AIN
01332,SAINT-ANDRE-DE-BAGE,4.91667,46.3,AIN
01305,PONT-DE-VAUX,4.93333,46.4333,AIN
01004,AMBERIEU-EN-BUGEY,5.35,45.95,AIN
01295,PEYZIEUX-SUR-SAONE,4.81667,46.1167,AIN
01135,CROZET,6.01251,46.2806,AIN
01407,SEYSSEL,5.83194,45.9597,AIN
01043,BEYNOST,5,45.8333,AIN
01435,VERSONNEX,6.09723,46.3023,AIN
01370,SAINT-LAURENT-SUR-SAONE,4.83333,46.3,AIN
01022,ARTEMARE,5.7,45.8667,AIN
01264,MONTRACOL,5.11667,46.1833,AIN
01286,PARVES,5.75,45.75,AIN
01316,PUGIEU,5.65,45.8167,AIN
01452,VIRIEU-LE-GRAND,5.65,45.85,AIN
01385,SAINT-REMY,5.16667,46.1833,AIN
01318,RANCE,4.86667,45.9667,AIN
01179,GRIEGES,4.85,46.25,AIN
01177,GRAND-CORENT,5.43333,46.2,AIN
01282,OUTRIAZ,5.55,46.0667,AIN
01255,MONTAGNIEU,5.46667,45.8,AIN
01079,CHAMPAGNE-EN-VALROMEY,5.68333,45.9,AIN
01005,AMBERIEUX-EN-DOMBES,4.9,46,AIN
01049,LA BOISSE,5.03333,45.85,AIN
01285,PARCIEUX,4.81667,45.9167,AIN
01346,SAINT-DIDIER-D'AUSSIAT,5.06667,46.3,AIN
01380,SAINT-NIZIER-LE-BOUCHOUX,5.15,46.45,AIN
01021,ARS-SUR-FORMANS,4.81667,45.9833,AIN
01010,ANGLEFORT,5.80833,45.9167,AIN
01121,CORLIER,5.5,46.0333,AIN
01160,FERNEY-VOLTAIRE,6.11667,46.25,AIN
01379,SAINT-MAURICE-DE-REMENS,5.28333,45.95,AIN
01092,CHATILLON-LA-PALUD,5.25,45.9667,AIN
01387,SAINT-SULPICE,5.04167,46.3203,AIN
01340,SAINT-BOIS,5.63333,45.7,AIN
01454,VIRIGNIN,5.71667,45.7167,AIN
01311,PREMILLIEU,5.56667,45.8667,AIN
01169,GENOUILLEUX,4.78333,46.1167,AIN
01323,REYSSOUZE,4.91667,46.4333,AIN
01109,COLLONGES,5.9,46.1333,AIN
01357,SAINT-GERMAIN-DE-JOUX,5.73333,46.1833,AIN
01058,BREGNIER-CORDON,5.61667,45.65,AIN
01375,SAINT-MARTIN-LE-CHATEL,5.11667,46.2833,AIN
01234,MARIGNIEU,5.71667,45.8,AIN
01274,LES NEYROLLES,5.63333,46.1333,AIN
01412,SULIGNAT,4.96667,46.1667,AIN
01038,BENY,5.28333,46.3333,AIN
01189,INJOUX-GENISSIAT,5.78333,46.05,AIN
01082,CHANAY,5.78333,46,AIN
01093,CHATILLON-SUR-CHALARONNE,4.96667,46.1167,AIN
01158,FARGES,5.91667,46.1667,AIN
01331,SAINT-ALBAN,5.45,46.1,AIN
01140,CURTAFOND,5.08333,46.2667,AIN
01451,VIRIAT,5.21667,46.25,AIN
01035,BELLEYDOUX,5.76667,46.25,AIN
01026,BAGE-LE-CHATEL,4.93333,46.3,AIN
01382,SAINTE-OLIVE,4.93333,46.0167,AIN
01355,SAINT-GENIS-SUR-MENTHON,5.01667,46.2833,AIN
01147,DOMSURE,5.3,46.4167,AIN
01095,CHAVANNES-SUR-SURAN,5.41667,46.2667,AIN
01314,PRIAY,5.28333,46,AIN
01294,PEYRIEU,5.67751,45.6767,AIN
01204,LALLEYRIAT,5.71667,46.15,AIN
01401,SERGY,6,46.25,AIN
01373,SAINT-MARTIN-DU-FRENE,5.55,46.1333,AIN
01376,SAINT-MAURICE-DE-BEYNOST,4.96667,45.8333,AIN
01405,SERVAS,5.16667,46.1333,AIN
01141,CUZIEU,5.67445,45.8192,AIN
01196,JAYAT,5.11667,46.3667,AIN
01208,LAVOURS,5.76667,45.8,AIN
01102,CHEVROUX,4.95,46.3833,AIN
01302,POLLIEU,5.75,45.8,AIN
01032,BELIGNEUX,5.11667,45.8667,AIN
01059,BRENAZ,5.71667,45.95,AIN
01037,BENONCES,5.48333,45.8333,AIN
01363,SAINT-JEAN-LE-VIEUX,5.38917,46.0284,AIN
01030,BEAUREGARD,4.75139,46.002,AIN
01283,OYONNAX,5.66667,46.25,AIN
01248,MIONNAY,4.93333,45.9,AIN
01172,GERMAGNAT,5.45,46.3167,AIN
01108,COLIGNY,5.35,46.3833,AIN
01408,SIMANDRE-SUR-SURAN,5.41667,46.2167,AIN
01001,L'ABERGEMENT-CLEMENCIAT,4.91667,46.15,AIN
01212,LESCHEROUX,5.15,46.4,AIN
01281,ORNEX,6.1,46.2833,AIN
01144,DOMMARTIN,4.99167,46.3417,AIN
01219,LOMPNAS,5.51667,45.8,AIN
01041,BETTANT,5.36667,45.9333,AIN
01019,ARMIX,5.58333,45.85,AIN
01159,FEILLENS,4.88333,46.3333,AIN
01097,CHAVORNAY,5.7,45.8833,AIN
01078,CHALLEX,5.96667,46.1833,AIN
01456,VONGNES,5.71667,45.8167,AIN
01227,MAGNIEU,5.71667,45.7833,AIN
01181,GROISSIAT,5.6,46.2167,AIN
01146,DOMPIERRE-SUR-CHALARONNE,4.9,46.1333,AIN
01262,MONTLUEL,5.05,45.85,AIN
01300,LE POIZAT,5.7,46.15,AIN
01186,HOSTIAZ,5.53333,45.9,AIN
01257,MONTANGES,5.8,46.1667,AIN
01366,SAINTE-JULIE,5.28333,45.8833,AIN
01042,BEY,4.85,46.2167,AIN
01410,SONTHONNAX-LA-MONTAGNE,5.53333,46.2333,AIN
01246,MEZERIAT,5.03333,46.2333,AIN
01031,BELLIGNAT,5.61667,46.25,AIN
01371,SAINT-MARCEL,4.98723,45.9487,AIN
01034,BELLEY,5.68333,45.7667,AIN
01118,CORBONOD,5.81667,45.95,AIN
01275,NEYRON,4.93223,45.8148,AIN
01383,SAINT-PAUL-DE-VARAX,5.13333,46.1,AIN
01312,PRESSIAT,5.38333,46.3333,AIN
01098,CHAZEY-BONS,5.68333,45.8,AIN
01406,SERVIGNAT,5.06667,46.4333,AIN
01235,MARLIEUX,5.06667,46.0667,AIN
01009,ANDERT-ET-CONDON,5.65,45.8,AIN
01184,HAUTECOURT-ROMANECHE,5.41667,46.1583,AIN
01134,CROTTET,4.9,46.2833,AIN
01151,DRUILLAT,5.31667,46.0667,AIN
01145,DOMPIERRE-SUR-VEYLE,5.2,46.0667,AIN
01290,PEROUGES,5.18333,45.9,AIN
01325,RIGNIEUX-LE-FRANC,5.18333,45.9333,AIN
01174,GIRON,5.76667,46.2333,AIN
01068,CERDON,5.46667,46.0833,AIN
01136,CRUZILLES-LES-MEPILLAT,4.88333,46.2167,AIN
01210,LELEX,5.95,46.3,AIN
01215,LHOPITAL,5.77834,46.0217,AIN
01399,SEGNY,6.08333,46.3,AIN
01100,CHEIGNIEU-LA-BALME,5.61667,45.8333,AIN
01390,SAINT-VULBAS,5.28333,45.8333,AIN
01152,ECHALLON,5.74139,46.21,AIN
01260,LE MONTELLIER,5.06667,45.9333,AIN
01237,MARTIGNAT,5.6,46.2167,AIN
01072,CEYZERIAT,5.31667,46.1667,AIN
01259,MONTCET,5.11667,46.2,AIN
01457,VONNAS,5,46.2167,AIN
01065,BUELLAS,5.13333,46.2,AIN
01337,SAINT-BENIGNE,4.96667,46.4333,AIN
01101,CHEVILLARD,5.58333,46.1167,AIN
01052,BOULIGNEUX,5,46.0167,AIN
01116,CONTREVOZ,5.63333,45.8,AIN
01080,CHAMPDOR,5.6,46.0167,AIN
01307,PORT,5.56667,46.1667,AIN
01413,SURJOUX,5.8,46.0167,AIN
01081,CHAMPFROMIER,5.81667,46.2,AIN
01439,VESINES,4.86667,46.35,AIN
01400,SEILLONNAZ,5.48333,45.8,AIN
01430,VARAMBON,5.31667,46.0333,AIN
01176,LE GRAND-ABERGEMENT,5.66667,46.0333,AIN
01194,JASSANS-RIOTTIER,4.75,45.9833,AIN
01023,ASNIERES-SUR-SAONE,4.88333,46.3833,AIN
01112,CONDAMINE,5.56667,46.1167,AIN
01216,LHUIS,5.53333,45.75,AIN
01328,ROMANS,5.03333,46.1167,AIN
01297,PIZAY,5.08333,45.8833,AIN
01069,CERTINES,5.26667,46.1333,AIN
01330,RUFFIEU,5.66667,46,AIN
01244,MEXIMIEUX,5.2,45.9,AIN
01384,SAINT-RAMBERT-EN-BUGEY,5.43333,45.95,AIN
01007,AMBRONAY,5.35,46,AIN
01106,CIZE,5.43333,46.2,AIN
01359,SAINT-GERMAIN-SUR-RENON,5.05,46.0833,AIN
01449,VILLETTE-SUR-AIN,5.26862,45.9884,AIN
01142,DAGNEUX,5.06667,45.85,AIN
01050,BOISSEY,5,46.3833,AIN
01391,SALAVRE,5.35,46.3667,AIN
01063,BRION,5.55251,46.1728,AIN
01200,LABALME,5.48333,46.1,AIN
01397,SAUVERNY,6.11667,46.3167,AIN
01258,MONTCEAUX,4.8,46.1,AIN
01060,BRENOD,5.6,46.0667,AIN
01250,MISERIEUX,4.81667,45.9833,AIN
01313,PREVESSIN-MOENS,6.08333,46.25,AIN
01211,LENT,5.2,46.1167,AIN
01236,MARSONNAS,5.06667,46.3333,AIN
01231,MANZIAT,4.9,46.35,AIN
01427,TREVOUX,4.76667,45.9333,AIN
01033,BELLEGARDE-SUR-VALSERINE,5.81667,46.1,AIN
01053,BOURG-EN-BRESSE,5.21667,46.2,AIN
01114,CONFORT,5.81667,46.15,AIN
01344,SAINT-DENIS-LES-BOURG,5.2,46.2,AIN
01239,MASSIGNIEU-DE-RIVES,5.76667,45.75,AIN
01351,SAINT-ETIENNE-SUR-CHALARONNE,4.86667,46.15,AIN
01245,BOHAS-MEYRIAT-RIGNAT,5.4,46.1333,AIN
01103,CHEVRY,6.03333,46.2833,AIN
01157,FAREINS,4.76667,46.0167,AIN
01175,GORREVOD,4.95,46.4167,AIN
01428,VALEINS,4.86667,46.1167,AIN
01441,VIEU-D'IZENAVE,5.53333,46.0833,AIN
01423,TOUSSIEUX,4.83333,45.9667,AIN
01016,ARBIGNY,4.96667,46.4667,AIN
01229,MALAFRETAZ,5.15,46.3167,AIN
01392,SAMOGNAT,5.58333,46.25,AIN
01130,CRAS-SUR-REYSSOUZE,5.16667,46.3,AIN
01243,MESSIMY-SUR-SAONE,4.76473,46.0484,AIN
01308,POUGNY,5.95,46.1333,AIN
01393,SANDRANS,4.98333,46.0667,AIN
01306,PONT-DE-VEYLE,4.88333,46.2667,AIN
01247,MIJOUX,6,46.3667,AIN
01360,SAINT-JEAN-DE-GONVILLE,5.95,46.2167,AIN
01335,SAINT-ANDRE-LE-BOUCHOUX,5.08333,46.1167,AIN
01083,CHANEINS,4.85,46.1,AIN
01198,JOYEUX,5.1,45.95,AIN
01424,TRAMOYES,4.96667,45.8667,AIN
01046,BIZIAT,4.93333,46.2167,AIN
01191,IZENAVE,5.53333,46.0333,AIN
01036,BELMONT-LUTHEZIEU,5.66167,45.8795,AIN
01014,ARBENT,5.68333,46.3,AIN
01414,SUTRIEU,5.65,45.95,AIN
01403,SERRIERES-DE-BRIORD,5.45445,45.8081,AIN
01012,ARANC,5.5,46,AIN
01076,CHALEY,5.53333,45.95,AIN
01139,CURCIAT-DONGALON,5.15,46.4667,AIN
01224,LOYETTES,5.2,45.7667,AIN
01173,GEX,6.06667,46.3333,AIN
01128,COURTES,5.1,46.4667,AIN
01040,BEREZIAT,5.05,46.3667,AIN
01207,LAPEYROUSE,4.96667,45.9833,AIN
01011,APREMONT,5.65833,46.2083,AIN
01450,VILLIEU-LOYES-MOLLON,5.22223,45.9206,AIN
01213,LEYMENT,5.3,45.9167,AIN
01154,ETREZ,5.18333,46.3333,AIN
02341,GERCY,3.86667,49.8167,AIS
02804,VILLEMONTOIRE,3.33333,49.3,AIS
02112,BRANCOURT-LE-GRAND,3.38333,49.9667,AIS
02428,LICY-CLIGNON,3.26667,49.1,AIS
02624,PROISY,3.73333,49.9,AIS
02157,CHAMBRY,3.65,49.6,AIS
02522,MONT-SAINT-JEAN,4.2,49.7833,AIS
02526,MORGNY-EN-THIERACHE,4.06667,49.7667,AIS
02481,MESNIL-SAINT-LAURENT,3.35,49.8333,AIS
02019,ANNOIS,3.16667,49.7167,AIS
02126,BRUNEHAMEL,4.18333,49.7667,AIS
02034,AUDIGNICOURT,3.13333,49.4833,AIS
02517,MONTIGNY-SUR-CRECY,3.58333,49.7167,AIS
02440,LOR,4.05,49.5333,AIS
02189,CHIVRES-EN-LAONNOIS,3.85,49.6333,AIS
02680,SAINT-GOBAIN,3.38333,49.6,AIS
02754,UGNY-LE-GAY,3.16667,49.6667,AIS
02367,HAPPENCOURT,3.18333,49.7833,AIS
02626,PROUVAIS,3.98333,49.4667,AIS
02042,AZY-SUR-MARNE,3.36667,49,AIS
02739,TERNY-SORNY,3.36667,49.45,AIS
02272,DROIZY,3.38333,49.2833,AIS
02601,PIGNICOURT,4.03333,49.4167,AIS
02531,MOUSSY-VERNEUIL,3.63333,49.4167,AIS
02005,AGUILCOURT,3.96667,49.4,AIS
02498,MONTAIGU,3.83333,49.5333,AIS
02530,MOULINS,3.68333,49.4167,AIS
02701,SAULCHERY,3.3,48.9833,AIS
02537,NANTEUIL-LA-FOSSE,3.45,49.4333,AIS
02360,GUIGNICOURT,3.96667,49.4333,AIS
02131,BUCY-LE-LONG,3.38333,49.4,AIS
02438,LONGPONT,3.21667,49.2667,AIS
02506,MONTGOBERT,3.15,49.3,AIS
02556,NOIRCOURT,4.1,49.6667,AIS
02662,ROZET-SAINT-ALBIN,3.3,49.2,AIS
02191,CHIVY-LES-ETOUVELLES,3.58333,49.5167,AIS
02176,CHAVONNE,3.56667,49.4,AIS
02026,ARTONGES,3.55,48.9333,AIS
02569,OISY,3.66667,50.0167,AIS
02398,JUVIGNY,3.31667,49.45,AIS
02458,MARCHAIS-EN-BRIE,3.48333,48.8833,AIS
02102,BOUCONVILLE-VAUCLAIR,3.75556,49.4656,AIS
02109,LA BOUTEILLE,3.96667,49.8667,AIS
02446,LY-FONTAINE,3.3,49.7167,AIS
02435,LOGNY-LES-AUBENTON,4.2,49.8333,AIS
02248,CUIRIEUX,3.81667,49.6833,AIS
02386,IRON,3.66667,49.95,AIS
02392,JONCOURT,3.3,49.95,AIS
02275,EFFRY,4,49.9333,AIS
02396,JUMIGNY,3.71667,49.4167,AIS
02160,CHAOURSE,4,49.7,AIS
02693,SAINT-REMY-BLANZY,3.3,49.2333,AIS
02056,BEAUMONT-EN-BEINE,3.13333,49.7,AIS
02606,LE PLESSIER-HULEU,3.35,49.2333,AIS
02291,ESTREES,3.28333,49.9667,AIS
02053,BAULNE-EN-BRIE,3.61667,48.9833,AIS
02362,GUIVRY,3.11667,49.65,AIS
02761,VARISCOURT,3.98333,49.4167,AIS
02170,CHATILLON-SUR-OISE,3.4,49.7833,AIS
02722,SOISSONS,3.33333,49.3667,AIS
02117,BRAY-SAINT-CHRISTOPHE,3.15,49.7667,AIS
02379,LE HERIE-LA-VIEVILLE,3.63333,49.8167,AIS
02031,AUBENTON,4.2,49.8333,AIS
02118,BRAYE,3.36667,49.4333,AIS
02123,BRISSAY-CHOIGNY,3.36667,49.7167,AIS
02637,REMAUCOURT,3.33333,49.9,AIS
02710,SERAUCOURT-LE-GRAND,3.21667,49.7833,AIS
02073,BERRY-AU-BAC,3.9,49.4,AIS
02821,VIVAISE,3.56667,49.6167,AIS
02627,PROVISEUX-ET-PLESNOY,4,49.4667,AIS
02145,CAUMONT,3.18333,49.6167,AIS
02813,VILLERS-LE-SEC,3.5,49.7833,AIS
02796,VICHEL-NANTEUIL,3.28333,49.1833,AIS
02654,ROMERY,3.73333,49.9,AIS
02320,FONTAINE-LES-CLERCS,3.21667,49.8,AIS
02180,CHERY-LES-POUILLY,3.6,49.65,AIS
02604,PITHON,3.1,49.75,AIS
02058,BEAURIEUX,3.73333,49.4,AIS
02719,SINCENY,3.25,49.6,AIS
02104,BOUFFIGNEREUX,3.85,49.3667,AIS
02679,SAINT-GENGOULPH,3.21667,49.1167,AIS
02591,PARGNY-LES-BOIS,3.61667,49.7167,AIS
02512,MONTIGNY-L'ALLIER,3.1,49.1167,AIS
02083,BEUVARDES,3.48333,49.15,AIS
02252,CUISSY-ET-GENY,3.7,49.4167,AIS
02645,REUILLY-SAUVIGNY,3.55,49.0667,AIS
02758,VAILLY-SUR-AISNE,3.51667,49.4167,AIS
02088,BIEVRES,3.71667,49.5,AIS
02071,BERNY-RIVIERE,3.15,49.4167,AIS
02597,PERLES,3.65,49.3167,AIS
02325,FONTENELLE-EN-BRIE,3.48333,48.9167,AIS
02542,NEUFLIEUX,3.16667,49.6,AIS
02675,SAINTE-CROIX,3.78333,49.4833,AIS
02590,PARGNY-LA-DHUYS,3.55,48.95,AIS
02120,BRENELLE,3.53333,49.3667,AIS
02756,URVILLERS,3.31667,49.7833,AIS
02415,LAVERSINE,3.16667,49.35,AIS
02575,ORIGNY-SAINTE-BENOITE,3.5,49.8333,AIS
02249,CUIRY-HOUSSE,3.48333,49.3,AIS
02548,LA NEUVILLE-LES-DORENGT,3.68333,49.9667,AIS
02091,BLANZY-LES-FISMES,3.66667,49.3333,AIS
